,Country,Energy_type,Year,GDP,Population,CO2_emission
0,World,all_energy_types,2019,127690.247059,7714631.06383,35584.933497695
1,World,coal,2019,127690.247059,7714631.06383,15773.074340737823
2,World,natural_gas,2019,127690.247059,7714631.06383,7607.936617844
3,World,petroleum_n_other_liquids,2019,127690.247059,7714631.06383,12203.922539102654
4,World,nuclear,2019,127690.247059,7714631.06383,0.0
5,World,renewables_n_other,2019,127690.247059,7714631.06383,0.0
6,Afghanistan,all_energy_types,2019,79.4546,38050.9,9.391163087
7,Afghanistan,coal,2019,79.4546,38050.9,4.752619277775776
8,Afghanistan,natural_gas,2019,79.4546,38050.9,0.318251809
9,Afghanistan,petroleum_n_other_liquids,2019,79.4546,38050.9,4.320292
10,Afghanistan,nuclear,2019,79.4546,38050.9,0.0
11,Afghanistan,renewables_n_other,2019,79.4546,38050.9,0.0
12,Albania,all_energy_types,2019,38.2684,2879.92,4.031301559
13,Albania,coal,2019,38.2684,2879.92,0.204335593307699
14,Albania,natural_gas,2019,38.2684,2879.92,0.079780155
15,Albania,petroleum_n_other_liquids,2019,38.2684,2879.92,3.747185810218978
16,Albania,nuclear,2019,38.2684,2879.92,0.0
17,Albania,renewables_n_other,2019,38.2684,2879.92,0.0
18,Algeria,all_energy_types,2019,509.066,43030.4,145.987969135
19,Algeria,coal,2019,509.066,43030.4,0.2326474468988602
20,Algeria,natural_gas,2019,509.066,43030.4,89.160554488
21,Algeria,petroleum_n_other_liquids,2019,509.066,43030.4,56.59476720000001
22,Algeria,nuclear,2019,509.066,43030.4,0.0
23,Algeria,renewables_n_other,2019,509.066,43030.4,0.0
24,American Samoa,all_energy_types,2019,,55.312,0.35542766
25,American Samoa,coal,2019,,55.312,0.0
26,American Samoa,natural_gas,2019,,55.312,0.0
27,American Samoa,petroleum_n_other_liquids,2019,,55.312,0.3554276602528645
28,American Samoa,nuclear,2019,,55.312,0.0
29,American Samoa,renewables_n_other,2019,,55.312,0.0
30,Angola,all_energy_types,2019,193.826,31849.8,17.644576606
31,Angola,coal,2019,193.826,31849.8,0.0
32,Angola,natural_gas,2019,193.826,31849.8,1.679087606
33,Angola,petroleum_n_other_liquids,2019,193.826,31849.8,15.965489
34,Angola,nuclear,2019,193.826,31849.8,0.0
35,Angola,renewables_n_other,2019,193.826,31849.8,0.0
36,Antarctica,all_energy_types,2019,,,0.013782287
37,Antarctica,coal,2019,,,0.0
38,Antarctica,natural_gas,2019,,,0.0
39,Antarctica,petroleum_n_other_liquids,2019,,,0.0137822865684904
40,Antarctica,nuclear,2019,,,0.0
41,Antarctica,renewables_n_other,2019,,,0.0
42,Antigua and Barbuda,all_energy_types,2019,2.12893,97.0566,0.7348894
43,Antigua and Barbuda,coal,2019,2.12893,97.0566,0.0
44,Antigua and Barbuda,natural_gas,2019,2.12893,97.0566,0.0
45,Antigua and Barbuda,petroleum_n_other_liquids,2019,2.12893,97.0566,0.7348893999933047
46,Antigua and Barbuda,nuclear,2019,2.12893,97.0566,0.0
47,Antigua and Barbuda,renewables_n_other,2019,2.12893,97.0566,0.0
48,Argentina,all_energy_types,2019,833.501,44832.7,191.358658271
49,Argentina,coal,2019,833.501,44832.7,3.045990256963641
50,Argentina,natural_gas,2019,833.501,44832.7,98.150879926
51,Argentina,petroleum_n_other_liquids,2019,833.501,44832.7,90.161788088
52,Argentina,nuclear,2019,833.501,44832.7,0.0
53,Argentina,renewables_n_other,2019,833.501,44832.7,0.0
54,Armenia,all_energy_types,2019,35.5628,2957.09,5.976457104
55,Armenia,coal,2019,35.5628,2957.09,0.0044168161795601
56,Armenia,natural_gas,2019,35.5628,2957.09,4.869455288
57,Armenia,petroleum_n_other_liquids,2019,35.5628,2957.09,1.1025849999958193
58,Armenia,nuclear,2019,35.5628,2957.09,0.0
59,Armenia,renewables_n_other,2019,35.5628,2957.09,0.0
60,Aruba,all_energy_types,2019,3.20784,106.298,1.20493081
61,Aruba,coal,2019,3.20784,106.298,0.0
62,Aruba,natural_gas,2019,3.20784,106.298,0.0
63,Aruba,petroleum_n_other_liquids,2019,3.20784,106.298,1.2049308100031524
64,Aruba,nuclear,2019,3.20784,106.298,0.0
65,Aruba,renewables_n_other,2019,3.20784,106.298,0.0
66,Australia,all_energy_types,2019,1226.586,25407.68,410.865148205
67,Australia,coal,2019,1226.586,25407.68,166.9900280863814
68,Australia,natural_gas,2019,1226.586,25407.68,84.149358999
69,Australia,petroleum_n_other_liquids,2019,1226.586,25407.68,159.72576112
70,Australia,nuclear,2019,1226.586,25407.68,0.0
71,Australia,renewables_n_other,2019,1226.586,25407.68,0.0
72,Austria,all_energy_types,2019,467.708,8885.205,63.844027897
73,Austria,coal,2019,467.708,8885.205,10.384165498079478
74,Austria,natural_gas,2019,467.708,8885.205,17.063722399
75,Austria,petroleum_n_other_liquids,2019,467.708,8885.205,36.39614
76,Austria,nuclear,2019,467.708,8885.205,0.0
77,Austria,renewables_n_other,2019,467.708,8885.205,0.0
78,Azerbaijan,all_energy_types,2019,145.705,10041.2,33.285637886
79,Azerbaijan,coal,2019,145.705,10041.2,0.0057683879910546
80,Azerbaijan,natural_gas,2019,145.705,10041.2,20.695090498
81,Azerbaijan,petroleum_n_other_liquids,2019,145.705,10041.2,12.584779
82,Azerbaijan,nuclear,2019,145.705,10041.2,0.0
83,Azerbaijan,renewables_n_other,2019,145.705,10041.2,0.0
84,Bahrain,all_energy_types,2019,70.4457,1483.76,39.014442502
85,Bahrain,coal,2019,70.4457,1483.76,0.0
86,Bahrain,natural_gas,2019,70.4457,1483.76,31.503267502
87,Bahrain,petroleum_n_other_liquids,2019,70.4457,1483.76,7.511175
88,Bahrain,nuclear,2019,70.4457,1483.76,0.0
89,Bahrain,renewables_n_other,2019,70.4457,1483.76,0.0
90,Bangladesh,all_energy_types,2019,798.113,163021.0,90.78163083
91,Bangladesh,coal,2019,798.113,163021.0,10.029380905906152
92,Bangladesh,natural_gas,2019,798.113,163021.0,59.526546924
93,Bangladesh,petroleum_n_other_liquids,2019,798.113,163021.0,21.225703
94,Bangladesh,nuclear,2019,798.113,163021.0,0.0
95,Bangladesh,renewables_n_other,2019,798.113,163021.0,0.0
96,Barbados,all_energy_types,2019,4.52673,286.99,1.702104465
97,Barbados,coal,2019,4.52673,286.99,0.0
98,Barbados,natural_gas,2019,4.52673,286.99,0.039823575
99,Barbados,petroleum_n_other_liquids,2019,4.52673,286.99,1.6622808903591153
100,Barbados,nuclear,2019,4.52673,286.99,0.0
101,Barbados,renewables_n_other,2019,4.52673,286.99,0.0
102,Belarus,all_energy_types,2019,178.892,9449.62,56.523597698
103,Belarus,coal,2019,178.892,9449.62,1.661982030731321
104,Belarus,natural_gas,2019,178.892,9449.62,36.502515667
105,Belarus,petroleum_n_other_liquids,2019,178.892,9449.62,18.3591
106,Belarus,nuclear,2019,178.892,9449.62,0.0
107,Belarus,renewables_n_other,2019,178.892,9449.62,0.0
108,Belgium,all_energy_types,2019,557.634,11497.32,132.279624636
109,Belgium,coal,2019,557.634,11497.32,9.82993892332396
110,Belgium,natural_gas,2019,557.634,11497.32,34.392231713
111,Belgium,petroleum_n_other_liquids,2019,557.634,11497.32,88.057454
112,Belgium,nuclear,2019,557.634,11497.32,0.0
113,Belgium,renewables_n_other,2019,557.634,11497.32,0.0
114,Belize,all_energy_types,2019,2.78824,390.339,0.577712955
115,Belize,coal,2019,2.78824,390.339,0.0
116,Belize,natural_gas,2019,2.78824,390.339,0.0
117,Belize,petroleum_n_other_liquids,2019,2.78824,390.339,0.5777129545499713
118,Belize,nuclear,2019,2.78824,390.339,0.0
119,Belize,renewables_n_other,2019,2.78824,390.339,0.0
120,Benin,all_energy_types,2019,38.0152,11807.2,7.736424191
121,Benin,coal,2019,38.0152,11807.2,0.2787795434538457
122,Benin,natural_gas,2019,38.0152,11807.2,0.037150648
123,Benin,petroleum_n_other_liquids,2019,38.0152,11807.2,7.420494
124,Benin,nuclear,2019,38.0152,11807.2,0.0
125,Benin,renewables_n_other,2019,38.0152,11807.2,0.0
126,Bermuda,all_energy_types,2019,6.64648,62.5574,0.797279806
127,Bermuda,coal,2019,6.64648,62.5574,0.0
128,Bermuda,natural_gas,2019,6.64648,62.5574,0.0
129,Bermuda,petroleum_n_other_liquids,2019,6.64648,62.5574,0.797279806
130,Bermuda,nuclear,2019,6.64648,62.5574,0.0
131,Bermuda,renewables_n_other,2019,6.64648,62.5574,0.0
132,Bhutan,all_energy_types,2019,8.10603,762.867,0.967306365
133,Bhutan,coal,2019,8.10603,762.867,0.3253932046089953
134,Bhutan,natural_gas,2019,8.10603,762.867,0.0
135,Bhutan,petroleum_n_other_liquids,2019,8.10603,762.867,0.64191316
136,Bhutan,nuclear,2019,8.10603,762.867,0.0
137,Bhutan,renewables_n_other,2019,8.10603,762.867,0.0
138,Bolivia,all_energy_types,2019,89.7455,11513.0,18.335565837
139,Bolivia,coal,2019,89.7455,11513.0,0.0
140,Bolivia,natural_gas,2019,89.7455,11513.0,6.269280837
141,Bolivia,petroleum_n_other_liquids,2019,89.7455,11513.0,12.066285
142,Bolivia,nuclear,2019,89.7455,11513.0,0.0
143,Bolivia,renewables_n_other,2019,89.7455,11513.0,0.0
144,Bosnia and Herzegovina,all_energy_types,2019,47.1135,3304.39,17.266938088
145,Bosnia and Herzegovina,coal,2019,47.1135,3304.39,11.990419555364324
146,Bosnia and Herzegovina,natural_gas,2019,47.1135,3304.39,0.431389533
147,Bosnia and Herzegovina,petroleum_n_other_liquids,2019,47.1135,3304.39,4.845129
148,Bosnia and Herzegovina,nuclear,2019,47.1135,3304.39,0.0
149,Bosnia and Herzegovina,renewables_n_other,2019,47.1135,3304.39,0.0
150,Botswana,all_energy_types,2019,36.97997,2302.775,6.188921367
151,Botswana,coal,2019,36.97997,2302.775,3.132777551112082
152,Botswana,natural_gas,2019,36.97997,2302.775,0.0
153,Botswana,petroleum_n_other_liquids,2019,36.97997,2302.775,3.056143815909416
154,Botswana,nuclear,2019,36.97997,2302.775,0.0
155,Botswana,renewables_n_other,2019,36.97997,2302.775,0.0
156,Brazil,all_energy_types,2019,3041.299,211246.2,453.443272227
157,Brazil,coal,2019,3041.299,211246.2,68.47503768728932
158,Brazil,natural_gas,2019,3041.299,211246.2,64.86363154
159,Brazil,petroleum_n_other_liquids,2019,3041.299,211246.2,320.104603
160,Brazil,nuclear,2019,3041.299,211246.2,0.0
161,Brazil,renewables_n_other,2019,3041.299,211246.2,0.0
162,British Virgin Islands,all_energy_types,2019,1.44981,30.0137,0.216635316
163,British Virgin Islands,coal,2019,1.44981,30.0137,0.0
164,British Virgin Islands,natural_gas,2019,1.44981,30.0137,0.0
165,British Virgin Islands,petroleum_n_other_liquids,2019,1.44981,30.0137,0.2166353158910171
166,British Virgin Islands,nuclear,2019,1.44981,30.0137,0.0
167,British Virgin Islands,renewables_n_other,2019,1.44981,30.0137,0.0
168,Brunei,all_energy_types,2019,26.6516,433.149,10.22519768
169,Brunei,coal,2019,26.6516,433.149,0.0
170,Brunei,natural_gas,2019,26.6516,433.149,7.977883709
171,Brunei,petroleum_n_other_liquids,2019,26.6516,433.149,2.2473139708619887
172,Brunei,nuclear,2019,26.6516,433.149,0.0
173,Brunei,renewables_n_other,2019,26.6516,433.149,0.0
174,Bulgaria,all_energy_types,2019,149.2549,6969.69,41.542759685
175,Bulgaria,coal,2019,149.2549,6969.69,22.481787707990566
176,Bulgaria,natural_gas,2019,149.2549,6969.69,6.027753255
177,Bulgaria,petroleum_n_other_liquids,2019,149.2549,6969.69,13.033218722
178,Bulgaria,nuclear,2019,149.2549,6969.69,0.0
179,Bulgaria,renewables_n_other,2019,149.2549,6969.69,0.0
180,Burkina Faso,all_energy_types,2019,39.3968,20333.3,4.391342618
181,Burkina Faso,coal,2019,39.3968,20333.3,0.0
182,Burkina Faso,natural_gas,2019,39.3968,20333.3,0.0
183,Burkina Faso,petroleum_n_other_liquids,2019,39.3968,20333.3,4.391342618295
184,Burkina Faso,nuclear,2019,39.3968,20333.3,0.0
185,Burkina Faso,renewables_n_other,2019,39.3968,20333.3,0.0
186,Burma,all_energy_types,2019,275.791,54067.4,32.968880216
187,Burma,coal,2019,275.791,54067.4,3.206584998058846
188,Burma,natural_gas,2019,275.791,54067.4,9.294336218
189,Burma,petroleum_n_other_liquids,2019,275.791,54067.4,20.467959
190,Burma,nuclear,2019,275.791,54067.4,0.0
191,Burma,renewables_n_other,2019,275.791,54067.4,0.0
192,Burundi,all_energy_types,2019,8.84175,11536.2,0.67983302
193,Burundi,coal,2019,8.84175,11536.2,0.0
194,Burundi,natural_gas,2019,8.84175,11536.2,0.0
195,Burundi,petroleum_n_other_liquids,2019,8.84175,11536.2,0.67983302
196,Burundi,nuclear,2019,8.84175,11536.2,0.0
197,Burundi,renewables_n_other,2019,8.84175,11536.2,0.0
198,Cabo Verde,all_energy_types,2019,3.77316,549.825,1.001529634
199,Cabo Verde,coal,2019,3.77316,549.825,0.0
200,Cabo Verde,natural_gas,2019,3.77316,549.825,0.0
201,Cabo Verde,petroleum_n_other_liquids,2019,3.77316,549.825,1.0015296339076718
202,Cabo Verde,nuclear,2019,3.77316,549.825,0.0
203,Cabo Verde,renewables_n_other,2019,3.77316,549.825,0.0
204,Cambodia,all_energy_types,2019,69.1922,16482.4,11.890895952
205,Cambodia,coal,2019,69.1922,16482.4,4.096287951911915
206,Cambodia,natural_gas,2019,69.1922,16482.4,0.0
207,Cambodia,petroleum_n_other_liquids,2019,69.1922,16482.4,7.794607999988951
208,Cambodia,nuclear,2019,69.1922,16482.4,0.0
209,Cambodia,renewables_n_other,2019,69.1922,16482.4,0.0
210,Cameroon,all_energy_types,2019,88.9149,25885.9,7.245713401
211,Cameroon,coal,2019,88.9149,25885.9,0.0
212,Cameroon,natural_gas,2019,88.9149,25885.9,2.151580401
213,Cameroon,petroleum_n_other_liquids,2019,88.9149,25885.9,5.094133
214,Cameroon,nuclear,2019,88.9149,25885.9,0.0
215,Cameroon,renewables_n_other,2019,88.9149,25885.9,0.0
216,Canada,all_energy_types,2019,1737.87,37601.23,613.089866972
217,Canada,coal,2019,1737.87,37601.23,59.42010636306554
218,Canada,natural_gas,2019,1737.87,37601.23,245.386044681
219,Canada,petroleum_n_other_liquids,2019,1737.87,37601.23,308.283715928
220,Canada,nuclear,2019,1737.87,37601.23,0.0
221,Canada,renewables_n_other,2019,1737.87,37601.23,0.0
222,Cayman Islands,all_energy_types,2019,3.77842,64.9202,0.667298
223,Cayman Islands,coal,2019,3.77842,64.9202,0.0
224,Cayman Islands,natural_gas,2019,3.77842,64.9202,0.0
225,Cayman Islands,petroleum_n_other_liquids,2019,3.77842,64.9202,0.6672979999850652
226,Cayman Islands,nuclear,2019,3.77842,64.9202,0.0
227,Cayman Islands,renewables_n_other,2019,3.77842,64.9202,0.0
228,Central African Republic,all_energy_types,2019,4.13773,4751.85,0.278282
229,Central African Republic,coal,2019,4.13773,4751.85,0.0
230,Central African Republic,natural_gas,2019,4.13773,4751.85,0.0
231,Central African Republic,petroleum_n_other_liquids,2019,4.13773,4751.85,0.278282
232,Central African Republic,nuclear,2019,4.13773,4751.85,0.0
233,Central African Republic,renewables_n_other,2019,4.13773,4751.85,0.0
234,Chad,all_energy_types,2019,24.9406,15956.2,1.7162899
235,Chad,coal,2019,24.9406,15956.2,0.0
236,Chad,natural_gas,2019,24.9406,15956.2,0.0
237,Chad,petroleum_n_other_liquids,2019,24.9406,15956.2,1.7162899
238,Chad,nuclear,2019,24.9406,15956.2,0.0
239,Chad,renewables_n_other,2019,24.9406,15956.2,0.0
240,Chile,all_energy_types,2019,439.69,18922.75,86.874650457
241,Chile,coal,2019,439.69,18922.75,25.38278228350298
242,Chile,natural_gas,2019,439.69,18922.75,10.604137173
243,Chile,petroleum_n_other_liquids,2019,439.69,18922.75,50.887731
244,Chile,nuclear,2019,439.69,18922.75,0.0
245,Chile,renewables_n_other,2019,439.69,18922.75,0.0
246,China,all_energy_types,2019,23128.34,1434512.0,10608.600386434
247,China,coal,2019,23128.34,1434512.0,8546.287449820698
248,China,natural_gas,2019,23128.34,1434512.0,548.698591813
249,China,petroleum_n_other_liquids,2019,23128.34,1434512.0,1513.6143448
250,China,nuclear,2019,23128.34,1434512.0,0.0
251,China,renewables_n_other,2019,23128.34,1434512.0,0.0
252,Colombia,all_energy_types,2019,690.987,50225.2,75.94596771
253,Colombia,coal,2019,690.987,50225.2,10.178125329600666
254,Colombia,natural_gas,2019,690.987,50225.2,19.95179338
255,Colombia,petroleum_n_other_liquids,2019,690.987,50225.2,45.816049
256,Colombia,nuclear,2019,690.987,50225.2,0.0
257,Colombia,renewables_n_other,2019,690.987,50225.2,0.0
258,Comoros,all_energy_types,2019,2.384,851.027,0.301926504
259,Comoros,coal,2019,2.384,851.027,0.0
260,Comoros,natural_gas,2019,2.384,851.027,0.0
261,Comoros,petroleum_n_other_liquids,2019,2.384,851.027,0.301926504
262,Comoros,nuclear,2019,2.384,851.027,0.0
263,Comoros,renewables_n_other,2019,2.384,851.027,0.0
264,Congo-Brazzaville,all_energy_types,2019,17.937,5382.29,4.4339781
265,Congo-Brazzaville,coal,2019,17.937,5382.29,0.0
266,Congo-Brazzaville,natural_gas,2019,17.937,5382.29,2.7268481
267,Congo-Brazzaville,petroleum_n_other_liquids,2019,17.937,5382.29,1.70713
268,Congo-Brazzaville,nuclear,2019,17.937,5382.29,0.0
269,Congo-Brazzaville,renewables_n_other,2019,17.937,5382.29,0.0
270,Congo-Kinshasa,all_energy_types,2019,80.9978,86840.5,2.641757936
271,Congo-Kinshasa,coal,2019,80.9978,86840.5,0.0843746409918449
272,Congo-Kinshasa,natural_gas,2019,80.9978,86840.5,0.000740841
273,Congo-Kinshasa,petroleum_n_other_liquids,2019,80.9978,86840.5,2.556642453972466
274,Congo-Kinshasa,nuclear,2019,80.9978,86840.5,0.0
275,Congo-Kinshasa,renewables_n_other,2019,80.9978,86840.5,0.0
276,Cook Islands,all_energy_types,2019,,,0.1123327
277,Cook Islands,coal,2019,,,0.0
278,Cook Islands,natural_gas,2019,,,0.0
279,Cook Islands,petroleum_n_other_liquids,2019,,,0.112332699998242
280,Cook Islands,nuclear,2019,,,0.0
281,Cook Islands,renewables_n_other,2019,,,0.0
282,Costa Rica,all_energy_types,2019,94.3605,5046.06,7.923880021
283,Costa Rica,coal,2019,94.3605,5046.06,0.0016432797170336
284,Costa Rica,natural_gas,2019,94.3605,5046.06,0.0
285,Costa Rica,petroleum_n_other_liquids,2019,94.3605,5046.06,7.922236741774
286,Costa Rica,nuclear,2019,94.3605,5046.06,0.0
287,Costa Rica,renewables_n_other,2019,94.3605,5046.06,0.0
288,Croatia,all_energy_types,2019,110.2903,4064.95,17.147887659
289,Croatia,coal,2019,110.2903,4064.95,1.4225004125562768
290,Croatia,natural_gas,2019,110.2903,4064.95,5.409200246
291,Croatia,petroleum_n_other_liquids,2019,110.2903,4064.95,10.316187
292,Croatia,nuclear,2019,110.2903,4064.95,0.0
293,Croatia,renewables_n_other,2019,110.2903,4064.95,0.0
294,Cuba,all_energy_types,2019,152.228,11330.8,22.496372604
295,Cuba,coal,2019,152.228,11330.8,0.0250576456650243
296,Cuba,natural_gas,2019,152.228,11330.8,1.814325958
297,Cuba,petroleum_n_other_liquids,2019,152.228,11330.8,20.656989
298,Cuba,nuclear,2019,152.228,11330.8,0.0
299,Cuba,renewables_n_other,2019,152.228,11330.8,0.0
300,Cyprus,all_energy_types,2019,33.8259,888.005,8.226035335
301,Cyprus,coal,2019,33.8259,888.005,0.0003998984159834
302,Cyprus,natural_gas,2019,33.8259,888.005,0.0
303,Cyprus,petroleum_n_other_liquids,2019,33.8259,888.005,8.225635437
304,Cyprus,nuclear,2019,33.8259,888.005,0.0
305,Cyprus,renewables_n_other,2019,33.8259,888.005,0.0
306,Czech Republic,all_energy_types,2019,410.036,10677.38,104.272224724
307,Czech Republic,coal,2019,410.036,10677.38,63.23584553447711
308,Czech Republic,natural_gas,2019,410.036,10677.38,15.93969319
309,Czech Republic,petroleum_n_other_liquids,2019,410.036,10677.38,25.096686
310,Czech Republic,nuclear,2019,410.036,10677.38,0.0
311,Czech Republic,renewables_n_other,2019,410.036,10677.38,0.0
312,Côte d’Ivoire,all_energy_types,2019,141.232,25731.3,10.798183713
313,Côte d’Ivoire,coal,2019,141.232,25731.3,0.0
314,Côte d’Ivoire,natural_gas,2019,141.232,25731.3,3.740786713
315,Côte d’Ivoire,petroleum_n_other_liquids,2019,141.232,25731.3,7.057397
316,Côte d’Ivoire,nuclear,2019,141.232,25731.3,0.0
317,Côte d’Ivoire,renewables_n_other,2019,141.232,25731.3,0.0
318,Denmark,all_energy_types,2019,308.2223,5816.505,36.120050677
319,Denmark,coal,2019,308.2223,5816.505,6.042494712284121
320,Denmark,natural_gas,2019,308.2223,5816.505,6.209502965
321,Denmark,petroleum_n_other_liquids,2019,308.2223,5816.505,23.868053
322,Denmark,nuclear,2019,308.2223,5816.505,0.0
323,Denmark,renewables_n_other,2019,308.2223,5816.505,0.0
324,Djibouti,all_energy_types,2019,5.84841,973.201,0.67469826
325,Djibouti,coal,2019,5.84841,973.201,0.0
326,Djibouti,natural_gas,2019,5.84841,973.201,0.0
327,Djibouti,petroleum_n_other_liquids,2019,5.84841,973.201,0.674698260030369
328,Djibouti,nuclear,2019,5.84841,973.201,0.0
329,Djibouti,renewables_n_other,2019,5.84841,973.201,0.0
330,Dominica,all_energy_types,2019,0.802973,71.808,0.185983702
331,Dominica,coal,2019,0.802973,71.808,0.0
332,Dominica,natural_gas,2019,0.802973,71.808,0.0
333,Dominica,petroleum_n_other_liquids,2019,0.802973,71.808,0.1859837017913472
334,Dominica,nuclear,2019,0.802973,71.808,0.0
335,Dominica,renewables_n_other,2019,0.802973,71.808,0.0
336,Dominican Republic,all_energy_types,2019,190.149,10736.3,25.265246857
337,Dominican Republic,coal,2019,190.149,10736.3,2.7903430133688145
338,Dominican Republic,natural_gas,2019,190.149,10736.3,2.478653694
